Product Name,Rating,# of Reviews,Department,Link,Date,$ New,$ Amazon,$ Used
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-09 16:55:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-08 18:15:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-07 19:34:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-06 20:53:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-05 22:12:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-04 23:31:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-04 00:50:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-03 02:10:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-02 03:29:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-08-01 04:48:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-31 06:07:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-30 07:26:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-29 08:45:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-28 10:05:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-27 11:24:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-26 12:43:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-25 14:02:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-24 15:21:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-23 16:40:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-22 17:59:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-21 19:19:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-20 20:38:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-19 21:57:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-18 23:16:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-18 00:35:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-17 01:54:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-16 03:14:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-15 04:33:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-14 05:52:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-13 07:11:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-12 08:30:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-11 09:49:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-10 11:08:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-09 12:28:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-08 13:47:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-07 15:06:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-06 16:25:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-05 17:44:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-04 19:03:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-03 20:23:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-02 21:42:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-01 23:01:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-07-01 00:20:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-30 01:39:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-29 02:58:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-28 04:17:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-27 05:37:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-26 06:56:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-25 08:15:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-24 09:34:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-23 10:53:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-22 12:12:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-21 13:32:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-20 14:51:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-19 16:10:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-18 17:29:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-17 18:48:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-16 20:07:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-15 21:27:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-14 22:46:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-14 00:05:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-13 01:24:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-12 02:43:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-11 04:02:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-10 05:21:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-09 06:41:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-08 08:00:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-07 09:19:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-06 10:38:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-05 11:57:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-04 13:16:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-03 14:36:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-02 15:55:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-06-01 17:14:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-31 18:33:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-30 19:52:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-29 21:11:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-28 22:30:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-27 23:50:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-27 01:09:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-26 02:28:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-25 03:47:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-24 05:06:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-23 06:25:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-22 07:45:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-21 09:04:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-20 10:23:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-19 11:42:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-18 13:01:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-17 14:20:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-16 15:40:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-15 16:59:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-14 18:18:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-13 19:37:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-12 20:56:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-11 22:15:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-10 23:34:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-10 00:54:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-09 02:13:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-08 03:32:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-07 04:51:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-06 06:10:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-05 07:29:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-04 08:49:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-03 10:08:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-02 11:27:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-05-01 12:46:00,24.99,24.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-30 14:05:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-29 15:24:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-28 16:43:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-27 18:03:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-26 19:22:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-25 20:41:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-24 22:00:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-23 23:19:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-23 00:38:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-22 01:58:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-21 03:17:00,39.99,39.99,
"Amazon Fire TV Stick with Alexa Voice Remote (includes TV controls), free & live TV without cable or satellite, HD streaming device",4.7,401791,Amazon Devices & Accessories,https://keepa.com/#!product/1-B08C1W5N87,2022-04-20 04:36:00,39.99,39.99,
